Wetterstation 1766 FMO;;;;;;;;
Parameter;Durchschnittl. Temperatur;Durschnittl. rel. Luftfeuchtigkeit;Windgeschwindigkeit;Windrichtung;Durchschn. Luftdruck;Globalstrahlung;Globalstrahlung;Gesamtniederschlag
Einheit;┬░C;%;m/s;deg;hPa;umgerechnet in W/m2;J/cm2;mm
H├Âhe d. Messger├ñts ├╝ber Grund;2 m;2 m;10 m;10 m;0 m;o.A.;o.A.;1 m
H├Âhe d. Station ├╝ber NN;47,8 m;47,8 m;47,8 m;47,8 m;47,8 m;o.A.;o.A.;47,8 m
Messmethode;Platin Widerstandsthermometer;Kapazitiver Feuchtesensor;Schalensternanemometer;Windfahne;Digitalbarometer;o.A.;o.A.;Niederschlagskippwaage
MESS_DATUM;TT_10;RF_10;FF_10;DD_10;PP_10/ Luftdruck;FG in W/m2 (Stundensummen);FG in J/cm2 (Stundensummen);RWS_10
07.12.2025 13:00;10;92;3,3;180;1001,7;52,78333333;3,167;0
07.12.2025 13:10;9,9;92,8;3,3;170;1001,6;52,78333333;3,167;0
07.12.2025 13:20;9,9;92,8;3,3;170;1001,5;52,78333333;3,167;0
07.12.2025 13:30;10;92,4;3,5;180;1001,4;52,78333333;3,167;0
07.12.2025 13:40;10,1;92,5;3,3;180;1001,3;52,78333333;3,167;0
07.12.2025 13:50;10,3;92,3;3,2;180;1001,3;52,78333333;3,167;0
07.12.2025 14:00;10,4;91,5;2,8;170;1001,2;27,78333333;1,667;0
07.12.2025 14:10;10,4;91,1;3,1;180;1001,1;27,78333333;1,667;0
07.12.2025 14:20;10,5;90,8;2,7;180;1001,1;27,78333333;1,667;0
07.12.2025 14:30;10,5;89,2;2,8;170;1001,1;27,78333333;1,667;0
07.12.2025 14:40;10,6;88,5;3,3;170;1001,1;27,78333333;1,667;0
07.12.2025 14:50;10,6;88,4;2,7;160;1001;27,78333333;1,667;0
07.12.2025 15:00;10,7;88,9;2,6;160;1000,9;25;1,5;0
07.12.2025 15:10;10,7;88,5;2,9;150;1000,8;25;1,5;0
07.12.2025 15:20;10,7;88,9;3,1;150;1000,7;25;1,5;0
07.12.2025 15:30;10,7;88,5;3,3;150;1000,6;25;1,5;0
07.12.2025 15:40;10,6;88,2;3;150;1000,5;25;1,5;0
07.12.2025 15:50;10,7;88,1;3,5;150;1000,4;25;1,5;0
07.12.2025 16:00;10,6;87,9;3,6;150;1000,3;2,783333333;0,167;0
07.12.2025 16:10;10,7;87,9;3,4;150;1000,3;2,783333333;0,167;0
07.12.2025 16:20;10,7;87,6;2,9;150;1000,5;2,783333333;0,167;0
07.12.2025 16:30;10,6;87,5;2,8;150;1000,5;2,783333333;0,167;0
07.12.2025 16:40;10,7;86,8;3;140;1000,4;2,783333333;0,167;0
07.12.2025 16:50;10,7;87;2,5;140;1000,2;2,783333333;0,167;0
07.12.2025 17:00;10,7;85,9;3;140;1000;0;0;0
07.12.2025 17:10;10,7;86;2,9;140;999,9;0;0;0
07.12.2025 17:20;10,7;86;2,7;140;999,8;0;0;0
07.12.2025 17:30;10,6;86,8;2,4;130;999,6;0;0;0
07.12.2025 17:40;10,4;88,5;2,7;140;999,6;0;0;0
07.12.2025 17:50;10,4;90,2;3,5;150;999,5;0;0;0
07.12.2025 18:00;10,3;91,7;4,6;150;999,4;0;0;0
07.12.2025 18:10;10,2;93,1;4,3;150;999,3;0;0;0
07.12.2025 18:20;10,1;93,9;4,3;150;999,1;0;0;0
07.12.2025 18:30;10,1;94,7;4;140;999;0;0;0,03
07.12.2025 18:40;10;95,3;3,8;140;998,8;0;0;0,1
07.12.2025 18:50;10,1;95,5;3,5;140;998,7;0;0;0,23
07.12.2025 19:00;10,1;95,3;3,7;140;998,5;0;0;0,33
07.12.2025 19:10;10;96,2;3,2;140;998,4;0;0;0,29
07.12.2025 19:20;10;96,7;3,2;140;998,4;0;0;0,23
07.12.2025 19:30;10;96,3;3,6;140;998,3;0;0;0,27
07.12.2025 19:40;10;96,4;3,7;140;998,1;0;0;0,4
07.12.2025 19:50;10,1;96,7;4,3;140;998;0;0;0,42
07.12.2025 20:00;10,1;96,8;4,2;140;997,7;0;0;0,44
07.12.2025 20:10;10,1;97,3;4,2;140;997,8;0;0;0,43
07.12.2025 20:20;10,1;96,9;4,5;150;997,7;0;0;0,42
07.12.2025 20:30;10,1;96,7;5,1;150;997,5;0;0;0,53
07.12.2025 20:40;10,1;97,4;4,5;150;997,4;0;0;0,69
07.12.2025 20:50;10,2;96,6;5;150;997,2;0;0;0,56
07.12.2025 21:00;10,3;96,7;5,3;150;997;0;0;0,47
07.12.2025 21:10;10,3;97,1;4,8;150;996,9;0;0;0,67
07.12.2025 21:20;10,3;97,2;5,2;160;996,8;0;0;0,53
07.12.2025 21:30;10,3;97,5;4,1;160;996,8;0;0;0,25
07.12.2025 21:40;10,4;97,4;4,4;160;996,7;0;0;0,5
07.12.2025 21:50;10,5;97,6;4,8;160;996,8;0;0;0,62
07.12.2025 22:00;10,5;98,1;3,7;180;996,8;0;0;0,48
07.12.2025 22:10;10,7;98;4,5;170;996,8;0;0;0,41
07.12.2025 22:20;10,7;98,1;3,9;180;996,8;0;0;0,16
07.12.2025 22:30;11;98;4,1;190;996,8;0;0;0,03
07.12.2025 22:40;11,2;98,1;4,5;190;996,7;0;0;0,07
07.12.2025 22:50;11,4;97,6;4,2;190;996,8;0;0;0,25
07.12.2025 23:00;11,6;97,1;4,1;190;996,9;0;0;0,05
07.12.2025 23:10;11,8;97,2;3,7;200;997;0;0;0,04
07.12.2025 23:20;12;96,5;3,8;210;997,3;0;0;0,09
07.12.2025 23:30;12,5;93,5;5,4;220;997,2;0;0;0
07.12.2025 23:40;12,8;91,4;5;220;997,3;0;0;0
07.12.2025 23:50;13,1;90,5;4,5;220;997,4;0;0;0,01
08.12.2025 00:00;13,2;89,8;5,1;220;997,4;0;0;0
08.12.2025 00:10;13,3;89,7;5,2;220;997,5;0;0;0
08.12.2025 00:20;13,4;88,9;5,6;230;997,8;0;0;0
08.12.2025 00:30;13,5;88,3;5,8;230;998;0;0;0
08.12.2025 00:40;13,5;88;6;230;998,2;0;0;0
08.12.2025 00:50;13,5;87;5,8;230;998,2;0;0;0
08.12.2025 01:00;13,6;85,7;6,1;240;998,6;0;0;0
08.12.2025 01:10;13,5;86,3;5,8;240;998,8;0;0;0
08.12.2025 01:20;13,4;86,8;6,2;250;998,9;0;0;0
08.12.2025 01:30;13,5;82,8;7,3;250;999;0;0;0
08.12.2025 01:40;13,3;82,3;9,3;250;999,4;0;0;0
08.12.2025 01:50;13,4;81,2;9,4;260;999,5;0;0;0
08.12.2025 02:00;13,1;82;8;260;999,6;0;0;0
08.12.2025 02:10;13;81,3;8,2;250;999,8;0;0;0
08.12.2025 02:20;13,1;80,8;7,8;250;1000,1;0;0;0
08.12.2025 02:30;12,9;81,6;7,3;250;1000,3;0;0;0
08.12.2025 02:40;13,1;80,3;6,9;250;1000,5;0;0;0
08.12.2025 02:50;13;80,4;7;250;1000,8;0;0;0
08.12.2025 03:00;12,8;80,9;8,7;250;1001,1;0;0;0
08.12.2025 03:10;12,8;79,3;7,9;250;1001,2;0;0;0
08.12.2025 03:20;12,7;79;7,3;250;1001,3;0;0;0
08.12.2025 03:30;12,8;78,5;8,4;250;1001,6;0;0;0
08.12.2025 03:40;12,7;77,6;9,7;250;1001,9;0;0;0
08.12.2025 03:50;12,7;76,5;8,6;250;1002;0;0;0
08.12.2025 04:00;12,4;79,1;8,1;240;1002,2;0;0;0
08.12.2025 04:10;12,4;77,5;8,1;250;1002,3;0;0;0
08.12.2025 04:20;12,4;76,5;8,2;250;1002,3;0;0;0
08.12.2025 04:30;12,5;76,2;7,8;240;1002,3;0;0;0
08.12.2025 04:40;12,3;76,9;6,7;240;1002,4;0;0;0
08.12.2025 04:50;12,3;76,9;7;240;1002,4;0;0;0
08.12.2025 05:00;12,2;77,2;5,7;240;1002,5;0;0;0
08.12.2025 05:10;12,2;77,5;5;240;1002,7;0;0;0
08.12.2025 05:20;12;78,8;4,7;240;1002,7;0;0;0
08.12.2025 05:30;12;78,5;4,7;230;1002,8;0;0;0
08.12.2025 05:40;11,9;79;5,7;240;1002,9;0;0;0
08.12.2025 05:50;12;79;4,8;240;1003,2;0;0;0
08.12.2025 06:00;11,8;80,7;4,1;230;1003,4;0;0;0
08.12.2025 06:10;11,8;81;4,6;240;1003,6;0;0;0
08.12.2025 06:20;11,7;81,4;4,3;230;1003,6;0;0;0
08.12.2025 06:30;11,7;81,2;4,6;230;1003,6;0;0;0
08.12.2025 06:40;11,5;81,3;4,6;230;1003,8;0;0;0
08.12.2025 06:50;11,5;82;4;230;1003,9;0;0;0
08.12.2025 07:00;11,3;83,3;3,7;220;1004;0;0;0
08.12.2025 07:10;11,2;83,6;3,3;210;1004,1;0;0;0
08.12.2025 07:20;11,3;84;3,5;210;1004,2;0;0;0
08.12.2025 07:30;11,4;83,6;3,6;220;1004,4;0;0;0
08.12.2025 07:40;11,3;84;3,6;220;1004,5;0;0;0
08.12.2025 07:50;11,2;83,9;4,4;220;1004,5;0;0;0
08.12.2025 08:00;10,9;85,8;3,2;210;1004,5;0;0;0
08.12.2025 08:10;10,9;85;3,4;220;1004,7;0;0;0
08.12.2025 08:20;10,8;85,5;3,9;210;1004,8;0;0;0
08.12.2025 08:30;10,8;86,1;3,2;210;1004,9;0;0;0
08.12.2025 08:40;10,9;86,1;3,3;210;1005;0;0;0
08.12.2025 08:50;10,9;86,6;3,8;210;1005,1;0;0;0
08.12.2025 09:00;11,1;85,5;4,6;210;1005,3;38,88333333;2,333;0
08.12.2025 09:10;11,3;84,7;4,4;210;1005,3;38,88333333;2,333;0
08.12.2025 09:20;11,2;85,1;4,9;210;1005,3;38,88333333;2,333;0
08.12.2025 09:30;11,2;84,2;5,1;210;1005,4;38,88333333;2,333;0
08.12.2025 09:40;11,3;83,7;4,3;210;1005,5;38,88333333;2,333;0
08.12.2025 09:50;11,3;83,2;4,6;210;1005,4;38,88333333;2,333;0
08.12.2025 10:00;11,4;82,3;5,3;220;1005,4;116,6666667;7;0
08.12.2025 10:10;11,4;82,3;4,3;210;1005,5;116,6666667;7;0
08.12.2025 10:20;11,4;82,4;4,4;210;1005,6;116,6666667;7;0
08.12.2025 10:30;11,4;82,1;4,8;220;1005,7;116,6666667;7;0
08.12.2025 10:40;11,4;82,4;5,2;220;1005,7;116,6666667;7;0
08.12.2025 10:50;11,4;82,2;5,3;220;1005,8;116,6666667;7;0
08.12.2025 11:00;11,5;82,2;5,1;220;1005,9;130,55;7,833;0
08.12.2025 11:10;11,7;81,3;4,8;210;1005,8;130,55;7,833;0
08.12.2025 11:20;11,8;80,6;4,1;220;1005,7;130,55;7,833;0
08.12.2025 11:30;12;80,5;3,8;210;1005,6;130,55;7,833;0
08.12.2025 11:40;12,1;81,1;3,4;200;1005,5;130,55;7,833;0
08.12.2025 11:50;12,1;81,7;3,7;200;1005,6;130,55;7,833;0
08.12.2025 12:00;12;82,9;3,6;190;1005,5;61,11666667;3,667;0
08.12.2025 12:10;12;84,9;4;200;1005,6;61,11666667;3,667;0
08.12.2025 12:20;11,9;86,7;3,8;200;1005,6;61,11666667;3,667;0
08.12.2025 12:30;11,9;87,9;3,4;200;1005,5;61,11666667;3,667;0
08.12.2025 12:40;11,8;88,9;3,7;200;1005,5;61,11666667;3,667;0
08.12.2025 12:50;11,9;88,8;3,6;200;1005,4;61,11666667;3,667;0
08.12.2025 13:00;12;89,1;3,2;190;1005,4;47,21666667;2,833;0
08.12.2025 13:10;11,9;92,5;3,4;200;1005,4;47,21666667;2,833;0
08.12.2025 13:20;11,8;95,4;3,3;200;1005,4;47,21666667;2,833;0
08.12.2025 13:30;11,7;96,3;3;200;1005,4;47,21666667;2,833;0
08.12.2025 13:40;11,7;96,8;2,8;200;1005,4;47,21666667;2,833;0,01
08.12.2025 13:50;11,8;97,6;2,7;210;1005,5;47,21666667;2,833;0,02
08.12.2025 14:00;12;96,8;3,3;210;1005,4;16,66666667;1;0,01
08.12.2025 14:10;12,2;96,3;3,1;210;1005,3;16,66666667;1;0,05
08.12.2025 14:20;12,4;96,1;3,3;210;1005,4;16,66666667;1;0
08.12.2025 14:30;12,5;96;3,7;210;1005,4;16,66666667;1;0
08.12.2025 14:40;12,7;94,9;4,3;220;1005,5;16,66666667;1;0,02
08.12.2025 14:50;13;93,5;4,8;210;1005,4;16,66666667;1;0,04
08.12.2025 15:00;13,1;93,7;4,6;210;1005,4;13,88333333;0,833;0,02
08.12.2025 15:10;13,3;93,3;4,3;210;1005,4;13,88333333;0,833;0,02
08.12.2025 15:20;13,3;93,2;4,3;220;1005,6;13,88333333;0,833;0
08.12.2025 15:30;13,4;92,7;4,8;220;1005,6;13,88333333;0,833;0,01
08.12.2025 15:40;13,6;91,4;5,2;210;1005,7;13,88333333;0,833;0
08.12.2025 15:50;13,7;90,9;4,9;210;1005,7;13,88333333;0,833;0
08.12.2025 16:00;13,8;90,8;5,8;210;1005,8;2,783333333;0,167;0
08.12.2025 16:10;13,9;90,3;5,7;220;1006;2,783333333;0,167;0
08.12.2025 16:20;13,8;90,6;4,6;220;1006,2;2,783333333;0,167;0
08.12.2025 16:30;13,9;90,2;4,8;220;1006,2;2,783333333;0,167;0
08.12.2025 16:40;13,9;90,2;4,4;220;1006,3;2,783333333;0,167;0
08.12.2025 16:50;14;89,3;5,1;220;1006,1;2,783333333;0,167;0
08.12.2025 17:00;13,9;89,7;4,7;210;1006;0;0;0
08.12.2025 17:10;14;88,9;4,5;220;1006,1;0;0;0
08.12.2025 17:20;13,9;89,2;4,7;210;1006,2;0;0;0
08.12.2025 17:30;13,9;88,5;5;210;1006,2;0;0;0
08.12.2025 17:40;13,9;88,4;5;220;1006,2;0;0;0
08.12.2025 17:50;14;88;5,2;220;1006,3;0;0;0
08.12.2025 18:00;13,9;88,7;5,4;210;1006,4;0;0;0
08.12.2025 18:10;14;88,4;5,4;220;1006,5;0;0;0
08.12.2025 18:20;13,9;89,3;5,8;220;1006,6;0;0;0,03
08.12.2025 18:30;13,7;90,5;5,2;220;1006,6;0;0;0,1
08.12.2025 18:40;13,5;92,3;4,6;220;1006,7;0;0;0,05
08.12.2025 18:50;13,4;94;3,3;220;1006,8;0;0;0,16
08.12.2025 19:00;13,4;94,9;3,4;210;1006,8;0;0;0,86
08.12.2025 19:10;13,1;96;4,6;210;1006,8;0;0;1,49
08.12.2025 19:20;13,8;85,9;7,1;240;1006,7;0;0;0,95
08.12.2025 19:30;13,3;91,4;6,7;250;1006,8;0;0;0,21
08.12.2025 19:40;13,4;93,2;5,1;230;1006,8;0;0;0,02
08.12.2025 19:50;13,3;94,5;3,1;210;1006,8;0;0;0,04
08.12.2025 20:00;13,2;95,3;2,3;200;1006,8;0;0;0
08.12.2025 20:10;13,2;95;2,9;190;1006,9;0;0;0
08.12.2025 20:20;13,2;95,3;2,7;200;1007;0;0;0,05
08.12.2025 20:30;13,1;95,4;2,6;200;1007;0;0;0,03
08.12.2025 20:40;13,1;95,2;2,6;200;1007,1;0;0;0,2
08.12.2025 20:50;13;95,6;2,3;200;1007,1;0;0;0,05
08.12.2025 21:00;13,1;94;3,1;210;1007,1;0;0;0,04
08.12.2025 21:10;13,1;93,7;3,5;210;1007,2;0;0;0,01
08.12.2025 21:20;13,1;92,3;3,6;210;1007,1;0;0;0
08.12.2025 21:30;13,1;92,3;3,8;210;1007,1;0;0;0,01
08.12.2025 21:40;13,1;90,9;4,3;210;1007,3;0;0;0
08.12.2025 21:50;13;90,7;3,7;220;1007,5;0;0;0
08.12.2025 22:00;12,9;90,6;3,3;220;1007,6;0;0;0
08.12.2025 22:10;13;89,8;3,7;220;1007,6;0;0;0,04
08.12.2025 22:20;12,8;91,2;3,4;220;1007,7;0;0;0,07
08.12.2025 22:30;12,7;92,1;4,1;220;1007,8;0;0;0,04
08.12.2025 22:40;12,7;91,7;4,3;210;1007,7;0;0;0
08.12.2025 22:50;12,6;91,5;4;220;1007,8;0;0;0
08.12.2025 23:00;12,7;91;4,5;210;1007,7;0;0;0
08.12.2025 23:10;12,7;90,6;4,5;210;1007,8;0;0;0
08.12.2025 23:20;12,7;90,9;4,4;210;1008;0;0;0
08.12.2025 23:30;12,7;90,7;3,9;220;1008,1;0;0;0
08.12.2025 23:40;12,7;90,4;4,3;220;1008,2;0;0;0
08.12.2025 23:50;12,7;90;4,4;220;1008,2;0;0;0
